gu,dong,title,price,time,link,status
분당구,서현동,닌텐도 스위치 OLED+추가 구성품 일괄판매,450000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EC%B6%94%EA%B0%80-%EA%B5%AC%EC%84%B1%ED%92%88-%EC%9D%BC%EA%B4%84%ED%8C%90%EB%A7%A4-u1r6gwjncrhz/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매중
분당구,서현동,닌텐도 스위치 링피트 어드벤쳐(칩) + 피트니스,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%A7%81%ED%94%BC%ED%8A%B8-%EC%96%B4%EB%93%9C%EB%B2%A4%EC%B3%90-%EC%B9%A9-%ED%94%BC%ED%8A%B8%EB%8B%88%EC%8A%A4-f4k2f4yc4sbh/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매중
분당구,서현동,닌텐도스위치 스플래툰아미보,150000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%A4%ED%94%8C%EB%9E%98%ED%88%B0%EC%95%84%EB%AF%B8%EB%B3%B4-jfdwtphm8c99/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매중
분당구,서현동,닌텐도 스위치 마리오 테니스,30000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%A7%88%EB%A6%AC%EC%98%A4-%ED%85%8C%EB%8B%88%EC%8A%A4-m8od6grxk46f/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매중
분당구,서현동,"닌텐도 스위치- 마리오 오딧세이, 마리오 메이커2, 스플래툰2",19000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%A7%88%EB%A6%AC%EC%98%A4-%EC%98%A4%EB%94%A7%EC%84%B8%EC%9D%B4-%EB%A7%88%EB%A6%AC%EC%98%A4-%EB%A9%94%EC%9D%B4%EC%BB%A42-%EC%8A%A4%ED%94%8C%EB%9E%98%ED%88%B02-aj4zm43p16jz/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매중
분당구,서현동,닌텐도 스위치 피치 공주 쇼타임,35000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%94%BC%EC%B9%98-%EA%B3%B5%EC%A3%BC-%EC%87%BC%ED%83%80%EC%9E%84-1fng84p5m5ds/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치+fifa19칩,150000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-fifa19%EC%B9%A9-khy8zszptp6k/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 포켓몬 스칼렛,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8F%AC%EC%BC%93%EB%AA%AC-%EC%8A%A4%EC%B9%BC%EB%A0%9B-1iyop1ermfjc/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 OLED 모델 화이트(상태 SSS급),289000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EB%AA%A8%EB%8D%B8-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%83%81%ED%83%9C-sss%EA%B8%89-vadrapqp6cz5/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 OLED 판매(박스셋)+포켓몬 아르세우스,270000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%8C%90%EB%A7%A4-%EB%B0%95%EC%8A%A4%EC%85%8B-%ED%8F%AC%EC%BC%93%EB%AA%AC-%EC%95%84%EB%A5%B4%EC%84%B8%EC%9A%B0%EC%8A%A4-um3efr4b2bhg/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 FIFA 23 레거시 에디션,20000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-fifa-23-%EB%A0%88%EA%B1%B0%EC%8B%9C-%EC%97%90%EB%94%94%EC%85%98-dnwbowv93ssq/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,서현동,163000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%B4%88%EA%B8%B0%EB%B2%84%EC%A0%84-%EB%8F%85-%EC%BB%A8%ED%8A%B8%EB%A1%A4%EB%9F%AC-%EA%B2%8C%EC%9E%84%ED%8C%A9-g4b3cctek2wg/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,"닌텐도 스위치 본체 세트(박스포함,국내정발)",11111.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B3%B8%EC%B2%B4-%EC%84%B8%ED%8A%B8-%EB%B0%95%EC%8A%A4%ED%8F%AC%ED%95%A8-%EA%B5%AD%EB%82%B4%EC%A0%95%EB%B0%9C-ijdrfgic1syq/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 루이지 맨션3 루이지 멘션3 칩 판매,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%A3%A8%EC%9D%B4%EC%A7%80-%EB%A7%A8%EC%85%983-%EB%A3%A8%EC%9D%B4%EC%A7%80-%EB%A9%98%EC%85%983-%EC%B9%A9-%ED%8C%90%EB%A7%A4-wjsss4te59ts/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 동물의숲에디션 정품조이콘,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2%EC%97%90%EB%94%94%EC%85%98-%EC%A0%95%ED%92%88%EC%A1%B0%EC%9D%B4%EC%BD%98-i4j4pbzctur2/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,정말 깨끗이 사용한 닌텐도 스위치와 인기 게임 묶어서 판매합니다,320000.0,,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EB%A7%90-%EA%B9%A8%EB%81%97%EC%9D%B4-%EC%82%AC%EC%9A%A9%ED%95%9C-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98%EC%99%80-%EC%9D%B8%EA%B8%B0-%EA%B2%8C%EC%9E%84-%EB%AC%B6%EC%96%B4%EC%84%9C-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-abjrwhv49dsc/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 동물의숲에디션 본체만,120000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2%EC%97%90%EB%94%94%EC%85%98-%EB%B3%B8%EC%B2%B4%EB%A7%8C-1mxvzbki95qa/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 oled 마리오에디션+저스트댄스,300000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EB%A7%88%EB%A6%AC%EC%98%A4%EC%97%90%EB%94%94%EC%85%98-%EC%A0%80%EC%8A%A4%ED%8A%B8%EB%8C%84%EC%8A%A4-8pkhyzs7o4m2/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,노모어히어로즈 트래비스 어게인 닌텐도 스위치,27000.0,,https://www.daangn.com/kr/buy-sell/%EB%85%B8%EB%AA%A8%EC%96%B4%ED%9E%88%EC%96%B4%EB%A1%9C%EC%A6%88-%ED%8A%B8%EB%9E%98%EB%B9%84%EC%8A%A4-%EC%96%B4%EA%B2%8C%EC%9D%B8-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oq6fwcxr7nmc/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매중
분당구,서현동,닌텐도 스위치 태고의 달인 북 컨트롤러 2개,50000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%83%9C%EA%B3%A0%EC%9D%98-%EB%8B%AC%EC%9D%B8-%EB%B6%81-%EC%BB%A8%ED%8A%B8%EB%A1%A4%EB%9F%AC-2%EA%B0%9C-tkgdrg675jyo/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 OLED 포켓몬 에디션,290000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%8F%AC%EC%BC%93%EB%AA%AC-%EC%97%90%EB%94%94%EC%85%98-66ykkgv4n3ub/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 OLED 화이트,250000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-wz3x8otxunwd/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,젤다 야생의 숨결 닌텐도 스위치 게임칩,40000.0,,https://www.daangn.com/kr/buy-sell/%EC%A0%A4%EB%8B%A4-%EC%95%BC%EC%83%9D%EC%9D%98-%EC%88%A8%EA%B2%B0-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%84%EC%B9%A9-p47jdc59rky7/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,슈퍼 마리오 3D 월드+퓨리 월드 닌텐도 스위치 게입칩,34000.0,,https://www.daangn.com/kr/buy-sell/%EC%8A%88%ED%8D%BC-%EB%A7%88%EB%A6%AC%EC%98%A4-3d-%EC%9B%94%EB%93%9C-%ED%93%A8%EB%A6%AC-%EC%9B%94%EB%93%9C-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%85%EC%B9%A9-q8ypa3go94zu/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,잇 테이크 투 닌텐도 스위치 게임칩,38000.0,,https://www.daangn.com/kr/buy-sell/%EC%9E%87-%ED%85%8C%EC%9D%B4%ED%81%AC-%ED%88%AC-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%84%EC%B9%A9-i2m8cjzdqxxs/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 슈퍼마리오 파티 잼버리,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%88%ED%8D%BC%EB%A7%88%EB%A6%AC%EC%98%A4-%ED%8C%8C%ED%8B%B0-%EC%9E%BC%EB%B2%84%EB%A6%AC-t341rnrga5tq/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 팝니다.,220000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-gggd78kawstw/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 OLED 젤다 에디션 팝니다,280000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EC%A0%A4%EB%8B%A4-%EC%97%90%EB%94%94%EC%85%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-1eqmy533e8rj/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 OLED 젤다 에디션 + 파우치 팝니다,300000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EC%A0%A4%EB%8B%A4-%EC%97%90%EB%94%94%EC%85%98-%ED%8C%8C%EC%9A%B0%EC%B9%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-59xkcv8cbmwo/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,옥토패스 트래블러2 닌텐도 스위치 게임팩 팝니다,40000.0,,https://www.daangn.com/kr/buy-sell/%EC%98%A5%ED%86%A0%ED%8C%A8%EC%8A%A4-%ED%8A%B8%EB%9E%98%EB%B8%94%EB%9F%AC2-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%84%ED%8C%A9-%ED%8C%9D%EB%8B%88%EB%8B%A4-ucs4obbfjxt7/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,S급 닌텐도 스위치 oled 화이트 팝니다.,290000.0,,https://www.daangn.com/kr/buy-sell/s%EA%B8%89-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8C%9D%EB%8B%88%EB%8B%A4-rjmzjs7xrvao/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 포켓몬 다이아몬드 삽니다.,30000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8F%AC%EC%BC%93%EB%AA%AC-%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C-%EC%82%BD%EB%8B%88%EB%8B%A4-hvegkps4xbqg/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 케이스+칩 보관함,5000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%B9%A9-%EB%B3%B4%EA%B4%80%ED%95%A8-44as4dh1gxvt/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,탄광마을의 흰둥이 (닌텐도 스위치),45500.0,,https://www.daangn.com/kr/buy-sell/%ED%83%84%EA%B4%91%EB%A7%88%EC%9D%84%EC%9D%98-%ED%9D%B0%EB%91%A5%EC%9D%B4-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-v5snvqf554jj/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 칩 판매합니다,23000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%B9%A9-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-sqqp4kcys8m2/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,미개봉 닌텐도 스위치 OLED,340000.0,,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-z8id58ic9jab/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 슈퍼 마리오 3D 월드 + 퓨리월드,38000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%88%ED%8D%BC-%EB%A7%88%EB%A6%AC%EC%98%A4-3d-%EC%9B%94%EB%93%9C-%ED%93%A8%EB%A6%AC%EC%9B%94%EB%93%9C-dwm37n5out26/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 라이트 블랙 팔아요,110000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EB%B8%94%EB%9E%99-%ED%8C%94%EC%95%84%EC%9A%94-6mi2nf75mc7e/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,미개봉 닌텐도 스위치 (OLED),330000.0,,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-16b44uxhfrp6/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 스포츠,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%A4%ED%8F%AC%EC%B8%A0-ogi9fbjc1z5n/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 별의 커비 스타 얼라이즈,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B3%84%EC%9D%98-%EC%BB%A4%EB%B9%84-%EC%8A%A4%ED%83%80-%EC%96%BC%EB%9D%BC%EC%9D%B4%EC%A6%88-csorrk4n49o7/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치LCD 풀박 팝니다,130000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98lcd-%ED%92%80%EB%B0%95-%ED%8C%9D%EB%8B%88%EB%8B%A4-wpzx2k7a9rzq/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 피파 23 팝니다,19000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%94%BC%ED%8C%8C-23-%ED%8C%9D%EB%8B%88%EB%8B%A4-rttofhehgjs2/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 OLED 화이트 미개봉,300000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%AF%B8%EA%B0%9C%EB%B4%89-fm68ec3848ps/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,서현동,60000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%A1%B0%EC%9D%B4%EC%BD%98-%EC%B6%A9%EC%A0%84%EA%B8%B0-%EC%BC%80%EC%9D%B4%EB%B8%94-8gszjipn296w/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 배터리 개선판 판매합니다,150000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EA%B0%9C%EC%84%A0%ED%8C%90-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-sd9jepitk4zq/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 oled 미개봉신품,300000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EB%AF%B8%EA%B0%9C%EB%B4%89%EC%8B%A0%ED%92%88-6yqn1jmjjzbs/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 포켓몬스터 바이올렛 팝니다,37000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8F%AC%EC%BC%93%EB%AA%AC%EC%8A%A4%ED%84%B0-%EB%B0%94%EC%9D%B4%EC%98%AC%EB%A0%9B-%ED%8C%9D%EB%8B%88%EB%8B%A4-18dgmx7c7vxa/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 라이트(디아루가 펄기아 에디션) 팝니다,130000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EB%94%94%EC%95%84%EB%A3%A8%EA%B0%80-%ED%8E%84%EA%B8%B0%EC%95%84-%EC%97%90%EB%94%94%EC%85%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-uvvmm5npnrtv/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 피파 20 판매합니다,24000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%94%BC%ED%8C%8C-20-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-1b6fb4y2ym4n/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 동물의 숲 판매합니다!!,53000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-2tm3hb52659m/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 스포츠 + 테니스 라켓 + 레그스트랩,50000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%A4%ED%8F%AC%EC%B8%A0-%ED%85%8C%EB%8B%88%EC%8A%A4-%EB%9D%BC%EC%BC%93-%EB%A0%88%EA%B7%B8%EC%8A%A4%ED%8A%B8%EB%9E%A9-sa33st1vjs3h/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 oled+동물의 숲+컨트롤러 팝니다,350000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EC%BB%A8%ED%8A%B8%EB%A1%A4%EB%9F%AC-%ED%8C%9D%EB%8B%88%EB%8B%A4-1h4i87urrkmx/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,서현동,30000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%A0%A4%EB%8B%A4%EC%9D%98%EC%A0%84%EC%84%A4-%EC%8A%A4%EC%B9%B4%EC%9D%B4%EC%9B%8C%EB%93%9C-%EC%86%8C%EB%93%9C-hd-gnvod6ftii22/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 조이콘 (L)/(R) 파랑/노랑 세트,60000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%A1%B0%EC%9D%B4%EC%BD%98-l-r-%ED%8C%8C%EB%9E%91-%EB%85%B8%EB%9E%91-%EC%84%B8%ED%8A%B8-18mpxjy32vsk/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,서현동,43000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%88%ED%8D%BC%EB%A7%88%EB%A6%AC%EC%98%A4-%EC%9B%90%EB%8D%94-ye7ayd7gj7gm/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,"닌텐도스위치oled 본체 및 게임 4개 일괄팝니다(왕눈,링피트,피티니스복싱,저스트댄스)",350000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98oled-%EB%B3%B8%EC%B2%B4-%EB%B0%8F-%EA%B2%8C%EC%9E%84-4%EA%B0%9C-%EC%9D%BC%EA%B4%84%ED%8C%9D%EB%8B%88%EB%8B%A4-%EC%99%95%EB%88%88-%EB%A7%81%ED%94%BC%ED%8A%B8-%ED%94%BC%ED%8B%B0%EB%8B%88%EC%8A%A4%EB%B3%B5%EC%8B%B1-%EC%A0%80%EC%8A%A4%ED%8A%B8%EB%8C%84%EC%8A%A4-k4nvifmo6afw/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
분당구,서현동,닌텐도 스위치 OLED + 게임 4개 + 케이스 2개 + 미니독 일괄 판매합니다.,330000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EA%B2%8C%EC%9E%84-4%EA%B0%9C-%EC%BC%80%EC%9D%B4%EC%8A%A4-2%EA%B0%9C-%EB%AF%B8%EB%8B%88%EB%8F%85-%EC%9D%BC%EA%B4%84-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-pngu1ubgcrp9/?in=%EC%84%9C%ED%98%84%EB%8F%99-4502,판매완료
