gu,dong,title,link,status,is_OLED,is_Lite,is_Edition,price_clean,content,posted_time,is_Set
분당구,수내3동,닌텐도 스위치 라이트 옐로,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EC%98%90%EB%A1%9C-ho4zkptsivvb/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매중,False,True,False,150000,구매한지 좀 됐는데 잘 안하게 되서 처분합니다 케이스 같이 드리고 박스는 없어요 구성품 : 본체 케이스 충전기 직거래 시 서현역 수내역 정자역 가능합니다 택배거래시 3000원 미포함입니다,2024-10-09,True
분당구,수내3동,수내3동,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B2%A0%ED%84%B0%EB%A6%AC%EA%B0%9C%EC%84%A0-%EB%B2%84%EC%A0%84-kmdpgtqtzs1v/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,200000,"닌텐도 스위치입니다  박스 포함입니다  구성품은 본체, Joy-Con, 독, AC 어댑터, HDMI 케이블, 스트랩, 보호필름 입니다  몇회 사용하지 않아 a급 입니다 구매 후 환불은 불가 하오니 양해부탁드립니다",2025-04-06,False
분당구,수내3동,닌텐도 스위치 일괄판매 오늘만 이가격!,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%9D%BC%EA%B4%84%ED%8C%90%EB%A7%A4-%EC%98%A4%EB%8A%98%EB%A7%8C-%EC%9D%B4%EA%B0%80%EA%B2%A9-f9s8of1ts2p9/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,180000,"닌텐도 스위치 일괄 판매합니다. 박스는 없고 사진에 보이는 구성품 모두 드립니다. 하자는 스위치 화면에 보시면 기스가 있으나, 기능상에 문제는 없습니다. 게임칩은 마인크래프트와 마리오 오디세이 입니다. 기기는 초기화해서 드릴 예정입니다. sd 128기가 하나 끼워놨습니다. 저도 중고거래로 구매한 제품이고 구매당시 구매글엔 배터리 개선판이라고 하여 구매했던 제품입니다.  거래는 직거래만 진행할 예정입니다. 게임칩만 따로 판매는 하지않습니다. 오늘만 이가격에 판매합니다!!",2025-03-23,True
분당구,수내3동,닌텐도 스위치 OLED 화이트,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-ywcaup8ufjqe/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,True,False,False,270000,닌텐도 스위치 OLED 화이트 풀박구성 호환 컨트롤러 파우치 독모드 및 충전 가능한 어답터 다 드립니다 본체는 초기화 해서 드립니다,2025-03-04,True
분당구,수내3동,닌텐도 스위치 라이트 팝니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%ED%8C%9D%EB%8B%88%EB%8B%A4-tavvv1ymim8k/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,True,False,100000,사진 그대로이고 시세보다 3만원정도 싸게 팝니다.  화면에 깨진 부분 있습니다.  수내고등학교 근처에서 직거래만 합니다.,2025-02-09,False
분당구,수내3동,닌텐도 스위치 동물의숲 에디션과 게임칩 팝니다.,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EC%97%90%EB%94%94%EC%85%98%EA%B3%BC-%EA%B2%8C%EC%9E%84%EC%B9%A9-%ED%8C%9D%EB%8B%88%EB%8B%A4-kbb4og5o72tv/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,True,160000,"닌텐도 스위치 동숲 에디션이고 oled아닙니다. 풀세트 다 있는데, 박스가 없어서 저렴하게 내놓습니다. 커버 씌우고 사용해서 흠집없이 깨끗합니다. 구입하시면 검정 케이스와 거치대 같이 드립니다.  와서 물건 보시고 구입하셔도 되고 구입후 환불은 정중히 사양합니다. 게임칩은 개당 3.5만/1.5만인데 닌텐도 구입하신 분이 같이 구입하시면 개당 5천원씩 빼드릴께요.  닌텐도 스위치 16만 <게임칩> 동물의 숲 3.5만 포켓몬스터 소드 3.5만 포켓몬스터 스칼렛 3.5만 포켓몬스터 레전드 아르세우스 3.5만 슈퍼마리오(일본에서 사왔는데 한글버전 지원됨) 3.5만 마인크래프트 1.5만 져스트댄스 2021 1.5만",2025-01-13,True
분당구,수내3동,닌텐도 스위치 동숲,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EC%88%B2-7ks4dfdwj375/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,240000,닌텐도스위치 동물의숲에디션 판매합니다 21년 중에 일렉트릭마트에서 구입하고 정말 사용을 많이 않했습니다    거래는 수내동 쌍용이에요,2024-12-29,False
분당구,수내3동,닌텐도 스위치 구형 기기판매,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B5%AC%ED%98%95-%EA%B8%B0%EA%B8%B0%ED%8C%90%EB%A7%A4-8y8rrztoat44/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,195000,사놓고 사용안하게 되고   흥미도 잃어서 판매합니다.   사진보시면 상태 최상이에요.   💁가격조정 없어요. 문의하지 마세요~💁   👻선입금 문고리 거래👀  ❌환불불가❌   ❌가격에눌불가❌,2024-12-22,False
분당구,수내3동,닌텐도 스위치 라이트,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-eotfjwya56nk/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,True,False,140000,닌텐도 스위치 라이트 판매합니다. 계속 방치하다가 아쉽게 내보냅니다 ㅠㅠ 구매는 이마트에서 구매한 제품입니다.  상태는 액정보호필름(강화유리)과 케이스 씌우고 사용해서  큰 기스 없이 상태 좋은편입니다.   구성은 본체+박스+충전기+케이스+보호필름여분1개 입니다. 케이스는 스컬앤코 그립 제품인데 그립감 매우 좋습니다~!!  그런데 요건 투명케이스 특성상 색변이 생겼어요 ㅠㅠ 쓰시는데는 큰 문제 없으실거예요.  네고문의는 양해부탁드립니다 감사합니다,2024-12-12,True
분당구,수내3동,닌텐도 스위치 OLED + 젤다 야생의 숨결 싸게 판매합니다!,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EC%A0%A4%EB%8B%A4-%EC%95%BC%EC%83%9D%EC%9D%98-%EC%88%A8%EA%B2%B0-%EC%8B%B8%EA%B2%8C-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-7dfijr5yf6as/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,True,False,False,330000,구매한지 약 6개월 정도 되었고 거의 사용하지 않아서(약 10시간) 상태 좋습니다. 젤다 야숨까지 합쳐서 싼 가격에 드립니다.,2024-11-07,True
분당구,수내3동,닌텐도 스위치 구형 판매합니다.,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B5%AC%ED%98%95-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-gc25aoc6or7n/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,200000,"닌텐도 스위치 구형 판매합니다. 박스는 없어서 구성품은 HDMI 케이블, 전원 케이블 등, 오버쿡드, 젤다 야생의 숨결 팩까지 해서 판매합니다.  관심있으신분 연락주세요.",2024-10-19,False
분당구,수내3동,"닌텐도 스위치 마리오 레드 OLED 풀세트 + 잇테이크투,FC24",https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%A7%88%EB%A6%AC%EC%98%A4-%EB%A0%88%EB%93%9C-oled-%ED%92%80%EC%84%B8%ED%8A%B8-%EC%9E%87%ED%85%8C%EC%9D%B4%ED%81%AC%ED%88%AC-fc24-bbuyejb6xyp8/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,True,False,False,380000,"닌텐도 스위치 OLED 24년 7월 구매했습니다. 사용 10회 미만이고 게임을 할 시간이 별로 없어서 판매합니다. 풀세트 구성이고 마리오 스티커도 쓴 적 없습니다. 상태 최상에 게임칩 FC24, 잇 테이크 투 도 같이 드립니다. 조이콘 하나 더 사서 플레이어 2분이서 하실 수 있고 케이스도 샀습니다. 일괄 드립니다. 직거래는 분당 수내에서 합니다.  네고 안됩니다.",2024-10-19,True
분당구,수내3동,닌텐도 스위치 + 동물의 숲 + 마리오 오디세이,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EB%A7%88%EB%A6%AC%EC%98%A4-%EC%98%A4%EB%94%94%EC%84%B8%EC%9D%B4-ycpziz1mwbuh/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,250000,"취업하고 한 동안 쓰지 못하게 되어 판매합니다 상태 매우 양호합니다  닌텐도 스위치 풀박스에 게임 칩은 동물의 숲, 마리오 오딧세이 있습니다.  원하시면 닌텐도 케이스랑 보호필름도 함께 드립니다",2024-10-02,True
분당구,수내3동,닌텐도 스위치 배터리 개선판,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EA%B0%9C%EC%84%A0%ED%8C%90-xvaxxa1vi8ep/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,200000,닌텐도 스위치 배터리개선판 박스 구성품 다 있음 주로 TV 연결해서 사용했기에 상태 좋음 액정 붙여있음  초기화 해 놓은 상태임,2024-09-29,False
분당구,수내3동,닌텐도 스위치 풀 세트,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%92%80-%EC%84%B8%ED%8A%B8-9bmkvyasdg5n/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,180000,"새로운 모델의 스위치를 구매해서 판매합니다!  확인했는데 문제없이 잘 정상작동하구요  본체 상태는 매우 좋습니다!!  파란색 조이콘에 작은 흠집이 좀 있는데 이 점 사진참고해주세요~~  사용하는데는 전혀 문제 없습니다.  구성품은 스위치 본체, 스위치독, HDMI연결선, 전원연결선, 조이콘스트랩, 조이콘그랩(?) 그리고 미니컨트룰러,투명케이스, 버튼끼우는고무도 드립니다.  사용하는데 상관은 전혀 없지만 파란색조이콘 L스틱 고무가 빠져버려서 끼우는 예쁜 버튼도 같이 드려요.  수내고 앞 직거래원하구요 수내역,서현역에서도 합니다!!! 거래하시거나 궁금한점 있으시면 편하게 챗주세요!!!",2024-09-17,True
분당구,수내3동,닌텐도 스위치 라이트 코랄색상 <가격내려요>,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EC%BD%94%EB%9E%84%EC%83%89%EC%83%81-%EA%B0%80%EA%B2%A9%EB%82%B4%EB%A0%A4%EC%9A%94-hbuaxj2spqqc/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,True,False,150000,"구매하고 1~2번정도 사용했고 상태 매우 좋습니다. 구매후 얼마안되서 새로운 버전의 닌텐도를 가지게 되어서 판매합니다.  포켓몬스터 스칼렛 칩도 판매합니다.  칩은 50000원에 판매합니다. 본체랑 함께구매하시면 45000원에 판매합니다 닌텐도 기계만 구매시 15만원입니다.  게입칩과 닌텐도 함께구매시 19만5000원입니다. 충전기는 따로 c타입 사용하시면 됩니다.   본체 초기화해서 드립니다! 수내고앞 우선, 수내역 직거래 원합니다.  거래원하시거나 궁금한점 있으시면 언제든지 편하게 챗주세요!!",2024-07-29,False
분당구,수내3동,닌텐도 스위치 oled 젤다 에디션 판매합니다(3월구매),https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EC%A0%A4%EB%8B%A4-%EC%97%90%EB%94%94%EC%85%98-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-3%EC%9B%94%EA%B5%AC%EB%A7%A4-tid2ti6amvyo/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,True,False,True,350000,"구성품 다있습니다.  3월에 구매해서 몇번 안해서 상태 좋아요 젤다 왕눈게임, 파우치, MX그립콘 까지 일괄 판매해요",2024-05-29,True
분당구,수내3동,닌텐도 스위치 oled 화이트,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-gdptpigwtttu/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,True,False,False,213000,흠집 화면에 조금 있는거같고요 오른쪽 조이스틱이 살짝 이상한거 말고는 없습니다,2024-04-14,False
분당구,수내3동,닌텐도 스위치,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-kb5tb83ub942/?in=%EC%88%98%EB%82%B43%EB%8F%99-1338,판매완료,False,False,False,240000,"닌텐도 스위치 판매 칩 판매 x  구매시기 작년 9월, 6개월 전 37만원 구매  컨디션 : 너무 깨끗합니다. 연결선 충전기 모두 다 깨끗하게 있어서 바로 가져가서 하시면 됩니다.",2024-03-10,False
분당구,이매1동,닌텐도 스위치 OLED 마리오 레드 에디션 모델,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EB%A7%88%EB%A6%AC%EC%98%A4-%EB%A0%88%EB%93%9C-%EC%97%90%EB%94%94%EC%85%98-%EB%AA%A8%EB%8D%B8-yopd74xws9ho/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,True,False,True,300000,"닌텐도 스위치 OLED 마리오 레드 에디션 모델 판매합니다.  ✔️ 기기 구매일 : 2024년 6월  ✔️ 판매 사유 : 1개월 정도 사용 후 미사용으로 판매   ✔️ 구성품 : 박스 + OLED 기기 풀세트+ JOYTRON 사제 케이스 + 페이퍼 마리오 천년의 문 칩셋  ✨️부가 설명✨️  1. 기기에 기스와 흠집은 전혀 없으며 필름 또한 붙어 있습니다.  2. 기기 고장난 곳 없이 정상 작동 확인했습니다.  3.  품질 보증 기간 약 2개월 남아있습니다.  4. 쿨거래 시 네고 가능합니다.  5. 거래는 서현역, 이매역, 야탑역 가능합니다. (고가의 제품이다 보니 직거래 희망합니다.)  편하게 문의주세요 긴 글 읽어 주셔서 감사합니다😄",2025-04-09,True
분당구,이매1동,닌텐도 스위치 oled 네온,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EB%84%A4%EC%98%A8-s3f8n3s94mso/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,True,False,False,300000,"닌텐도 스위치 oled 네온 모델 팝니다.  구매한지는 일년 조금 넘었고, 파는 이유는 단순히 사용시간이 적어서 입니다.  풀박스이고 구매하시면 제가 소유하고 있던 게임칩 및 정품 케이스도 같이 드립니다.  거래는 직거래만 원하고 거레장소는 이매역 9번출구입니다.",2024-07-24,True
분당구,이매1동,닌텐도 스위치 OLED,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-rxp4phw71jzt/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,True,False,False,250000,"2021년 겨울에 구매했습니다. 카트핸들 2개, 파우치, 홀더?까지 포함입니다.",2024-07-23,False
분당구,이매1동,일본에서 산 닌텐도 스위치 팔아요,https://www.daangn.com/kr/buy-sell/%EC%9D%BC%EB%B3%B8%EC%97%90%EC%84%9C-%EC%82%B0-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8C%94%EC%95%84%EC%9A%94-v18p9f4v2j46/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,False,200000,작년에 일본에서 사가지고 왔습니다 하지만 220v충전기가 있어요 겉박스가 있긴한데 안에 있는 박스 몇개는 없습니다 사용은 얼마 하지않아 상태는 좋아요,2024-06-15,False
분당구,이매1동,닌텐도 스위치 라이트 (블루) 판매합니다.,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EB%B8%94%EB%A3%A8-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-qv6rdpycreye/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,True,False,200000,"닌텐도 스위치 라이트 (블루) 판매합니다. 구매는 2019년 초에 미국에서 구매했고 플레이 시간(?) 이용시간(?) 아마 30시간도 안될거같네요. 박스, 충전기는 따로 없지만 실리콘 케이스와 케이스는 원하시면 드리겠습니다. 사용시간이 길지 않아 잔기스는 전혀 없고 먼지만 슥슥 닦아내면 새제품과 같습니다. 기기 + 동물의 숲 + 포켓몬스터 소드 + 슈퍼마리오 브라더스 원더 모두 200,000에 판매합니다.  가격은 상의 후 조정해보겠습니다.  거래위치도 마찬가지로 상의 후 조정가능합니다.  편하게 연락주세요",2024-04-22,True
분당구,이매1동,닌텐도 스위치 OLED 화이트(새상품),https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%83%88%EC%83%81%ED%92%88-bomf1nzpo7n6/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,True,False,False,360000,"닌텐도 스위치 올레드 본체 새상품 입니다. 카드사 경품으로 당첨 되었는데, 집에 이미 같은 기기가 있어서 판매 합니다.  참고로 다나와 최저가 (본체 382,790+배송비 3,000원) 감안하여 판매 가격책정 하였습니다.   ㅇ 거래는 이매중학교 정문 앞만 가능 ㅇ 가격 네고 불가 합니다",2024-01-17,True
분당구,이매1동,닌텐도 스위치 라이트 옐로우 + 스컬엔코 케이스,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EC%98%90%EB%A1%9C%EC%9A%B0-%EC%8A%A4%EC%BB%AC%EC%97%94%EC%BD%94-%EC%BC%80%EC%9D%B4%EC%8A%A4-4ruadotgomr5/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,True,False,130000,"구매한지 1년 조금 넘었는데 한 달 정도 쓰고 거의 꺼내보지도 않았습니다.   닌텐도 스위치 라이트 + 강화액정필름 + 스컬엔코 콘솔 썸그립 + 스컬엔코 그립케이스 + 스컬엔코 파우치 + 포켓몬 아르세우스 + 짱구는 못말려 나와 박사의 여름방학  총 130,000원에 드립니다.  박스는 없고 충전기는 있습니다.",2023-10-13,True
분당구,이매1동,닌텐도 스위치 세트 팔아요,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%84%B8%ED%8A%B8-%ED%8C%94%EC%95%84%EC%9A%94-zgjos2zxbiac/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,False,250000,닌텐도는 2018HAC로 구형 모델입니다. 모델명 HAC-001 게임하는 용도로만 써서 크게 고장나거나 손상된 곳 없이 깔끔하게 썼습니다. 구성 닌텐도 스위치 본체 닌텐도 케이스 HDMI 화면 연결기 닌텐도 스위치 조이콘 2개 닌텐도 스위치 조이콘 그립 2개 닌텐도 스위치 충전기,2023-09-13,True
분당구,이매1동,닌텐도 스위치 LED 화이트 팝니다,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-led-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8C%9D%EB%8B%88%EB%8B%A4-dtku7ko63yqp/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,False,360000,닌텐도 스위치 OLED 화이트 판매 합니다 미개봉 새상품입니다 23년 8월 구매하였다고 합니다. 당근 통해서 구매 하였는데 지인이 선물로 주셔서 재당근 합니다. 이매동 입니다.,2023-09-05,False
분당구,이매1동,닌텐도 스위치(새상품),https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%83%88%EC%83%81%ED%92%88-7ak4gbn9cjkm/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,False,320000,선물받았는데 게임을 하지않아 내놓습니다 사진찍으려고 박스만 열어봤고 구성품은 꺼내보지도 않은 새상품이에요~ 이매동신아파트입니다,2023-08-20,False
분당구,이매1동,닌텐도 스위치(구형) 판매합니다. (+다수 칩 판매),https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B5%AC%ED%98%95-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-%EB%8B%A4%EC%88%98-%EC%B9%A9-%ED%8C%90%EB%A7%A4-ayb5bs1jaixs/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,False,200000,닌텐도 스위치(구형) 판매합니다. (본체 예약 중)  스틱 갈림이 살짝 있어 본체 가격 20만원에 싸게 판매합니다.  칩도 판매합니다  칩 목록  - 젤다의 전설 꿈꾸는 섬 3.5 - 젤다의 전설 스카이워드 소드 3.0 - 슈퍼마리오 파티 4.0 (판매완료) - 젤다의 전설 야생의 숨결 5.0 - 슈퍼마리오 오딧세이 4.5 - 슈퍼마리오 메이커 3.5 - 링피트 어드벤쳐 4.5,2023-08-15,True
분당구,이매1동,닌텐도 스위치 동물의 숲 에디션 + 모여봐요 동물의 숲 (모동숲) 타이틀 칩 포함,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EC%97%90%EB%94%94%EC%85%98-%EB%AA%A8%EC%97%AC%EB%B4%90%EC%9A%94-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EB%AA%A8%EB%8F%99%EC%88%B2-%ED%83%80%EC%9D%B4%ED%8B%80-%EC%B9%A9-%ED%8F%AC%ED%95%A8-en84jiu8gt8s/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,True,350000,"미개봉으로 구매해서 하루 사용했습니다 새거나 다름없어요.. 1시간 정도 했어요 필름 붙이고 사용해서 드릴 때 없애고 드릴텐데 원하시면 안 떼고 드릴게요 !  쿨거해주시면 약간의 네고가능합니다  비닐, 선 묶는 끈까지 안 버리고 다 있어요 ! 완전 풀박스입니다  동물의 숲 조이스틱 커버까지 드려요 귀엽습니다",2023-08-13,True
분당구,이매1동,닌텐도 스위치 풀박스+케이스 판매합니다!,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%92%80%EB%B0%95%EC%8A%A4-%EC%BC%80%EC%9D%B4%EC%8A%A4-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-q1ji6jxvby2w/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,False,200000,"닌텐도 스위치 정품 풀박스 + 세미하드케이스 판매합니다.   <구성물품> 본체 조이콘(쏠림현상 없음 확인) 조이콘 그립 스위치 독 HDMI 연결 선 충전기  - 화면 보호 강화유리필름 붙인 상태입니다.  - 희망하실 경우, 조이콘 실리콘 커버 함께 드리겠습니다. - 하드케이스 제외하실 경우 만원 빼드리겠습니다.  직거래 가능합니다.",2023-05-01,True
분당구,이매1동,스위치 배터리개선판 + 젤다 야숨/왕눈,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC%EA%B0%9C%EC%84%A0%ED%8C%90-%EC%A0%A4%EB%8B%A4-%EC%95%BC%EC%88%A8-%EC%99%95%EB%88%88-mueuoc9ziteb/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,False,300000,닌텐도스위치 배터리개선판(박풀) 스틸조이콘 케이스+보호커버 젤다 야숨 통합판 젤다 왕눈  직장인이라 구매만 하고 제대로 플레이를 하지도 못했네요 상태는 매우 좋습니다. 더 잘 사용해 주실분께 보내드리는게 좋을것 같네요.,2024-11-24,True
분당구,이매1동,닌텐도위wii (게임 50가지이상 포함),https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%9C%84wii-%EA%B2%8C%EC%9E%84-50%EA%B0%80%EC%A7%80%EC%9D%B4%EC%83%81-%ED%8F%AC%ED%95%A8-itzqsj6hjq3v/?in=%EC%9D%B4%EB%A7%A41%EB%8F%99-1345,판매완료,False,False,False,130000,닌텐도 위 wii  (게임다운로드 50가지 이상-일부 오류 있음) 눈차크 2개 리모컨 2개(커버씌워 사용해서 기스 전혀 없어요) 화질개선용 full hd hdmi 단자 포함 각종 스포츠 라켓  닌텐도스위치 구매해서 판매해요.  어제까지도 사용했어요.,2023-09-04,False
분당구,수내2동,닌텐도 스위치 풀 세트,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%92%80-%EC%84%B8%ED%8A%B8-8x81v28rcgqd/?in=%EC%88%98%EB%82%B42%EB%8F%99-1337,판매완료,False,False,False,150000,"스위치 구형 블랙 풀세트입니다.   스크린에는 구매 직후 하드 액정필름 붙여두어, 매우 깨끗합니다.   휴대용 거치대, 보관용 하드케이스, 프로콘트롤러 2개(블랙, 마리오브라더스 한정판) 구비해뒀습니다.",2025-04-13,True
